Timestamp,AFRDifference,BatteryVoltage,IgnitionTiming,CurrentDutyCycle,Load,IgnitionLoad,MAPSource,LambdaSensor1,ThrottlePosition,BaseFuel,BaseIgnition,RPM,TransientThrottleEnrichSensitivity,TransientThrottlePercentageAsync,RPM_delta,Load_delta,RPM_roll_avg,RPM_roll_std,DrivingStyle,Behaviour
07:26:18.297,37.0,13294.0,262.0,24.0,417.0,417.0,416.0,963.0,,344.0,319.0,1012.0,2741.0,799.0,,,,,Neutral,Cruising
07:26:18.359,35.0,13341.0,263.0,,415.0,415.0,415.0,965.0,,346.0,320.0,1041.0,2720.0,795.0,29.0,-2.0,,,Neutral,Accelerating
07:26:18.547,35.0,13309.0,,24.0,407.0,407.0,407.0,965.0,,346.0,,1055.0,2705.0,792.0,14.0,-8.0,,,Neutral,Accelerating
07:26:18.609,34.0,13341.0,,23.0,406.0,406.0,406.0,966.0,,341.0,,1026.0,2714.0,794.0,-29.0,-1.0,,,Neutral,Braking
07:26:18.719,28.0,13325.0,,25.0,406.0,406.0,406.0,972.0,,349.0,,1076.0,2693.0,790.0,50.0,0.0,1042.0,24.9098374141623,Neutral,Accelerating
07:26:18.781,28.0,13262.0,,24.0,404.0,404.0,403.0,972.0,,342.0,,1040.0,2720.0,795.0,-36.0,-2.0,1047.6,18.90238080242803,Neutral,Braking
07:26:18.844,20.0,13262.0,,23.0,407.0,407.0,406.0,980.0,,337.0,,1005.0,2738.0,798.0,-35.0,3.0,1040.4,27.11641569234402,Neutral,Braking
07:26:18.906,20.0,13341.0,,24.0,407.0,407.0,406.0,980.0,0.0,343.0,,1040.0,2720.0,795.0,35.0,0.0,1037.4,25.899806949087505,Neutral,Accelerating
07:26:19.172,23.0,13294.0,,25.0,407.0,407.0,407.0,977.0,,349.0,,1076.0,2693.0,790.0,36.0,0.0,1047.4,29.762392376957877,Neutral,Accelerating
07:26:19.281,26.0,13325.0,,24.0,400.0,400.0,401.0,974.0,,346.0,,1069.0,2703.0,792.0,-7.0,-7.0,1046.0,28.204609552340926,Neutral,Braking
07:26:19.469,20.0,13309.0,,,399.0,399.0,400.0,980.0,0.0,344.0,,1056.0,2715.0,794.0,-13.0,-1.0,1049.2,28.261280933460903,Neutral,Braking
07:26:19.531,19.0,13341.0,,24.0,400.0,400.0,399.0,981.0,1.0,345.0,,1063.0,2703.0,792.0,7.0,1.0,1060.8,13.773162309360924,Neutral,Accelerating
07:26:19.594,20.0,13309.0,,23.0,397.0,397.0,397.0,980.0,0.0,340.0,,1031.0,2727.0,796.0,-32.0,-3.0,1059.0,17.3060682998768,Neutral,Braking
07:26:19.656,16.0,13341.0,,23.0,400.0,400.0,401.0,984.0,1.0,341.0,,1018.0,2718.0,796.0,-13.0,3.0,1047.4,21.89292123038864,Neutral,Braking
07:26:19.766,26.0,13372.0,,24.0,402.0,402.0,403.0,974.0,0.0,342.0,,1042.0,2718.0,795.0,24.0,2.0,1042.0,18.26198236774973,Neutral,Accelerating
07:26:19.844,24.0,13341.0,,24.0,404.0,404.0,403.0,976.0,0.0,344.0,,1053.0,2711.0,793.0,11.0,2.0,1041.4,17.728508115461995,Neutral,Accelerating
07:26:19.969,32.0,13294.0,,24.0,405.0,405.0,405.0,968.0,0.0,342.0,,1033.0,2726.0,796.0,-20.0,1.0,1035.4,13.049904214207954,Neutral,Braking
07:26:20.031,33.0,13341.0,,23.0,404.0,404.0,405.0,967.0,1.0,339.0,,1021.0,2728.0,798.0,-12.0,-1.0,1033.4,14.570518178843288,Neutral,Braking
07:26:20.156,40.0,13341.0,,,408.0,408.0,409.0,960.0,0.0,341.0,,1040.0,2722.0,797.0,19.0,4.0,1037.8,11.819475453674004,Neutral,Accelerating
07:26:20.266,42.0,13294.0,,,403.0,403.0,405.0,958.0,,340.0,,1027.0,2723.0,797.0,-13.0,-5.0,1034.8,12.377398757412728,Neutral,Braking
07:26:20.328,47.0,13325.0,263.0,,408.0,408.0,410.0,953.0,,337.0,320.0,1006.0,2746.0,800.0,-21.0,5.0,1025.4,12.934450123604114,Neutral,Accelerating
07:26:20.391,39.0,13356.0,264.0,23.0,412.0,412.0,413.0,961.0,,336.0,321.0,998.0,2750.0,800.0,-8.0,4.0,1018.4,16.71227094083877,Neutral,Braking
